seq_index,seq_start_row,seq_start_time,recon_error,anomaly_flag
2117,33872,2025-07-21 10:52:51.263,0.008682559,0
2118,33888,2025-07-21 10:52:59.701,0.008681589,0
2119,33904,2025-07-21 10:57:30.425,0.008685866,0
2120,33920,2025-07-21 10:57:33.178,0.008679182,0
2121,33936,2025-07-21 10:58:12.728,0.008687362,0
2122,33952,2025-07-21 10:58:18.522,0.008689691,0
2123,33968,2025-07-21 10:58:26.311,0.008688875,0
2124,33984,2025-07-21 10:58:32.023,0.008686629,0
2125,34000,2025-07-21 10:58:34.792,0.008687573,0
2126,34016,2025-07-21 10:58:42.066,0.008698326,0
2127,34032,2025-07-21 10:58:49.207,0.008689275,0
2128,34048,2025-07-21 10:58:56.877,0.008682232,0
2129,34064,2025-07-21 10:58:59.118,0.008694449,0
2130,34080,2025-07-21 10:59:04.441,0.008682383,0
2131,34096,2025-07-21 10:59:12.953,0.00868171,0
2132,34112,2025-07-21 10:59:21.720,0.008685898,0
2133,34128,2025-07-21 10:59:24.184,0.008679063,0
2134,34144,2025-07-21 10:59:29.231,0.008684119,0
2135,34160,2025-07-21 10:59:35.327,0.008725755,0
2136,34176,2025-07-21 10:59:43.787,0.008731032,0
2137,34192,2025-07-21 10:59:49.044,0.008724144,0
2138,34208,2025-07-21 10:59:51.472,0.008728164,0
2139,34224,2025-07-21 11:00:05.127,0.008699564,0
2140,34240,2025-07-21 11:00:27.628,0.008693424,0
2141,34256,2025-07-21 11:00:34.912,0.008685072,0
2142,34272,2025-07-21 11:00:42.767,0.008681493,0
2143,34288,2025-07-21 11:00:44.839,0.008691567,0
2144,34304,2025-07-21 11:00:50.196,0.008683392,0
2145,34320,2025-07-21 11:00:58.690,0.00868242,0
2146,34336,2025-07-21 11:01:07.121,0.008686698,0
2147,34352,2025-07-21 11:01:09.841,0.008680015,0
2148,34368,2025-07-21 11:01:14.893,0.008688193,0
2149,34384,2025-07-21 11:01:20.797,0.008690685,0
2150,34400,2025-07-21 11:01:28.596,0.008689705,0
2151,34416,2025-07-21 11:01:34.469,0.008688155,0
2152,34432,2025-07-21 11:01:37.251,0.008686741,0
2153,34448,2025-07-21 11:01:44.698,0.0087159015,0
2154,34464,2025-07-21 11:01:52.003,0.0087051075,0
2155,34480,2025-07-21 11:01:59.711,0.00876285,0
2156,34496,2025-07-21 11:02:01.920,0.008771369,0
2157,34512,2025-07-21 11:07:46.242,0.008765544,0
2158,34528,2025-07-21 11:12:22.161,0.008766207,0
2159,34544,2025-07-21 11:12:43.876,0.008704181,0
2160,34560,2025-07-21 11:13:09.404,0.008707305,0
2161,34576,2025-07-21 11:17:25.658,0.008691191,0
2162,34592,2025-07-21 11:17:31.400,0.008694653,0
2163,34608,2025-07-21 11:17:38.990,0.008693132,0
2164,34624,2025-07-21 11:17:44.686,0.008683111,0
2165,34640,2025-07-21 11:17:47.113,0.008686684,0
2166,34656,2025-07-21 11:17:54.605,0.008693425,0
2167,34672,2025-07-21 11:18:01.892,0.008685071,0
2168,34688,2025-07-21 11:18:09.620,0.008681492,0
2169,34704,2025-07-21 11:18:11.673,0.008691568,0
2170,34720,2025-07-21 11:18:17.029,0.008683383,0
2171,34736,2025-07-21 11:18:25.466,0.008682433,0
2172,34752,2025-07-21 11:18:33.867,0.008686698,0
2173,34768,2025-07-21 11:18:36.685,0.008680015,0
2174,34784,2025-07-21 11:18:41.682,0.008688201,0
2175,34800,2025-07-21 11:18:47.413,0.008690673,0
2176,34816,2025-07-21 11:18:55.046,0.008689705,0
2177,34832,2025-07-21 11:19:00.649,0.008688155,0
2178,34848,2025-07-21 11:19:03.403,0.008686741,0
2179,34864,2025-07-21 11:19:10.509,0.008697332,0
2180,34880,2025-07-21 11:19:17.725,0.008688365,0
2181,34896,2025-07-21 11:19:25.449,0.008679873,0
2182,34912,2025-07-21 11:19:27.672,0.0086944485,0
2183,34928,2025-07-21 11:19:32.800,0.008682381,0
2184,34944,2025-07-21 11:19:40.987,0.008681788,0
2185,34960,2025-07-21 11:19:49.691,0.008685898,0
2186,34976,2025-07-21 11:19:52.046,0.008679896,0
2187,34992,2025-07-21 11:19:57.080,0.008684951,0
2188,35008,2025-07-21 11:20:03.065,0.008686543,0
2189,35024,2025-07-21 11:20:11.508,0.008689979,0
2190,35040,2025-07-21 11:20:16.663,0.008687851,0
2191,35056,2025-07-21 11:20:19.054,0.008690518,0
2192,35072,2025-07-21 11:20:26.235,0.008701275,0
2193,35088,2025-07-21 11:20:33.495,0.008688013,0
2194,35104,2025-07-21 11:20:41.242,0.008679824,0
2195,35120,2025-07-21 11:20:43.448,0.008690583,0
2196,35136,2025-07-21 11:20:49.930,0.008682241,0
2197,35152,2025-07-21 11:20:57.067,0.008681861,0
2198,35168,2025-07-21 11:21:05.726,0.008681873,0
2199,35184,2025-07-21 11:21:08.316,0.008683955,0
2200,35200,2025-07-21 11:21:15.909,0.008683945,0
2201,35216,2025-07-21 11:21:21.884,0.0086824205,0
2202,35232,2025-07-21 11:21:31.371,0.00868998,0
2203,35248,2025-07-21 11:21:35.360,0.0086847,0
2204,35264,2025-07-21 11:21:37.735,0.008693184,0
2205,35280,2025-07-21 11:21:46.603,0.008702696,0
2206,35296,2025-07-21 11:21:54.129,0.008692811,0
2207,35312,2025-07-21 11:22:00.139,0.008683305,0
2208,35328,2025-07-21 11:22:02.058,0.008686823,0
2209,35344,2025-07-21 11:22:08.570,0.0086856065,0
2210,35360,2025-07-21 11:22:17.025,0.008681877,0
2211,35376,2025-07-21 11:22:24.802,0.008681811,0
2212,35392,2025-07-21 11:22:26.748,0.008686849,0
2213,35408,2025-07-21 11:22:32.152,0.008682681,0
2214,35424,2025-07-21 11:22:39.520,0.008681548,0
2215,35440,2025-07-21 11:22:47.578,0.00868949,0
2216,35456,2025-07-21 11:22:51.305,0.008684285,0
2217,35472,2025-07-21 11:22:56.578,0.008690442,0
2218,35488,2025-07-21 11:23:02.797,0.008698645,0
2219,35504,2025-07-21 11:23:10.213,0.008692481,0
2220,35520,2025-07-21 11:23:16.153,0.008683247,0
2221,35536,2025-07-21 11:23:18.595,0.008686824,0
2222,35552,2025-07-21 11:23:25.163,0.00868951,0
2223,35568,2025-07-21 11:23:33.101,0.008681871,0
2224,35584,2025-07-21 11:23:40.855,0.008681596,0
2225,35600,2025-07-21 11:23:42.746,0.008690741,0
2226,35616,2025-07-21 11:23:48.173,0.008682663,0
2227,35632,2025-07-21 11:23:55.611,0.008681473,0
2228,35648,2025-07-21 11:24:05.382,0.008685747,0
2229,35664,2025-07-21 11:24:09.717,0.008683004,0
2230,35680,2025-07-21 11:24:14.750,0.008690359,0
2231,35696,2025-07-21 11:24:20.483,0.008693822,0
2232,35712,2025-07-21 11:24:28.078,0.0086923,0
2233,35728,2025-07-21 11:24:33.772,0.008683111,0
2234,35744,2025-07-21 11:24:36.203,0.008687516,0
2235,35760,2025-07-21 11:24:43.749,0.008694257,0
2236,35776,2025-07-21 11:24:50.970,0.008685904,0
2237,35792,2025-07-21 11:24:58.663,0.008682324,0
2238,35808,2025-07-21 11:25:00.691,0.008691567,0
2239,35824,2025-07-21 11:25:06.067,0.008683391,0
2240,35840,2025-07-21 11:25:14.559,0.0086824205,0
2241,35856,2025-07-21 11:25:22.961,0.008686698,0
2242,35872,2025-07-21 11:25:25.669,0.008679182,0
2243,35888,2025-07-21 11:25:30.712,0.008687362,0
2244,35904,2025-07-21 11:25:36.482,0.008689853,0
2245,35920,2025-07-21 11:25:44.147,0.008688874,0
2246,35936,2025-07-21 11:25:49.791,0.008688155,0
2247,35952,2025-07-21 11:25:52.544,0.008686742,0
2248,35968,2025-07-21 11:25:59.732,0.008697332,0
2249,35984,2025-07-21 11:26:07.066,0.00872111,0
2250,36000,2025-07-21 11:26:14.851,0.008705981,0
2251,36016,2025-07-21 11:26:17.014,0.0087083,0
2252,36032,2025-07-21 11:26:22.239,0.008711066,0
2253,36048,2025-07-21 13:50:59.672,0.008687362,0
2254,36064,2025-07-21 13:51:05.507,0.008689691,0
2255,36080,2025-07-21 13:51:13.269,0.008688875,0
2256,36096,2025-07-21 13:51:18.975,0.008686629,0
2257,36112,2025-07-21 13:51:21.723,0.008687573,0
2258,36128,2025-07-21 13:51:28.959,0.008698326,0
2259,36144,2025-07-21 13:51:36.178,0.008689274,0
2260,36160,2025-07-21 13:51:43.836,0.0086822305,0
2261,36176,2025-07-21 13:51:46.106,0.0086944485,0
2262,36192,2025-07-21 13:51:51.319,0.008682382,0
2263,36208,2025-07-21 13:51:59.665,0.00868171,0
2264,36224,2025-07-21 13:52:08.384,0.008685898,0
2265,36240,2025-07-21 13:52:10.738,0.008679063,0
2266,36256,2025-07-21 13:52:15.760,0.008684119,0
2267,36272,2025-07-21 13:52:21.765,0.008685712,0
2268,36288,2025-07-21 13:52:30.238,0.008689148,0
2269,36304,2025-07-21 13:52:35.393,0.008688683,0
2270,36320,2025-07-21 13:52:37.789,0.008691349,0
2271,36336,2025-07-21 13:52:45.029,0.008702106,0
2272,36352,2025-07-21 13:52:52.203,0.008688845,0
2273,36368,2025-07-21 13:52:59.948,0.008679822,0
2274,36384,2025-07-21 13:53:02.135,0.008691415,0
2275,36400,2025-07-21 13:53:08.619,0.008683073,0
2276,36416,2025-07-21 13:53:15.755,0.008682693,0
2277,36432,2025-07-21 13:53:24.427,0.0086827045,0
2278,36448,2025-07-21 13:53:26.824,0.008683124,0
2279,36464,2025-07-21 13:53:31.908,0.008683114,0
2280,36480,2025-07-21 13:53:37.897,0.008728891,0
2281,36496,2025-07-21 13:53:47.517,0.008731112,0
2282,36512,2025-07-21 13:53:51.358,0.008720171,0
2283,36528,2025-07-21 13:53:53.765,0.008731052,0
2284,36544,2025-07-21 13:54:07.067,0.008693205,0
2285,36560,2025-07-21 13:54:17.464,0.008697332,0
2286,36576,2025-07-21 13:54:24.624,0.008688365,0
2287,36592,2025-07-21 13:54:32.340,0.008679873,0
2288,36608,2025-07-21 13:54:34.562,0.008695281,0
2289,36624,2025-07-21 13:54:39.785,0.008683212,0
2290,36640,2025-07-21 13:54:48.118,0.008682619,0
2291,36656,2025-07-21 13:54:56.868,0.008686729,0
2292,36672,2025-07-21 13:54:59.269,0.008679896,0
2293,36688,2025-07-21 13:55:04.258,0.008684951,0
2294,36704,2025-07-21 13:55:10.269,0.008686543,0
2295,36720,2025-07-21 13:55:18.668,0.00868998,0
2296,36736,2025-07-21 13:55:23.831,0.008687851,0
2297,36752,2025-07-21 13:55:26.228,0.008690518,0
2298,36768,2025-07-21 13:55:33.503,0.008701274,0
2299,36784,2025-07-21 13:55:40.660,0.008688012,0
2300,36800,2025-07-21 13:55:48.464,0.008679822,0
2301,36816,2025-07-21 13:55:50.588,0.008694489,0
2302,36832,2025-07-21 13:55:57.067,0.008682242,0
2303,36848,2025-07-21 13:56:04.207,0.008681862,0
2304,36864,2025-07-21 13:56:12.861,0.008681872,0
2305,36880,2025-07-21 13:56:15.206,0.008679218,0
2306,36896,2025-07-21 13:56:20.295,0.008683113,0
2307,36912,2025-07-21 13:56:26.325,0.008681589,0
2308,36928,2025-07-21 13:56:35.966,0.008689148,0
2309,36944,2025-07-21 13:56:39.850,0.008684701,0
2310,36960,2025-07-21 13:56:42.239,0.008693183,0
2311,36976,2025-07-21 13:56:51.157,0.008702697,0
2312,36992,2025-07-21 13:56:58.715,0.008692811,0
2313,37008,2025-07-21 13:57:04.776,0.008683305,0
2314,37024,2025-07-21 13:57:06.638,0.008686824,0
2315,37040,2025-07-21 13:57:13.141,0.008685606,0
2316,37056,2025-07-21 13:57:21.613,0.008681877,0
2317,37072,2025-07-21 13:57:29.429,0.008681811,0
2318,37088,2025-07-21 13:57:31.374,0.008686848,0
2319,37104,2025-07-21 13:57:36.812,0.008682681,0
2320,37120,2025-07-21 13:57:44.221,0.008681547,0
2321,37136,2025-07-21 13:57:52.168,0.008689489,0
2322,37152,2025-07-21 13:57:55.906,0.008684285,0
2323,37168,2025-07-21 13:58:01.178,0.008690442,0
2324,37184,2025-07-21 13:58:07.365,0.008698644,0
2325,37200,2025-07-21 13:58:14.815,0.00869248,0
2326,37216,2025-07-21 13:59:01.498,0.008683186,0
2327,37232,2025-07-21 13:59:03.918,0.008686824,0
2328,37248,2025-07-21 13:59:10.664,0.00868951,0
2329,37264,2025-07-21 13:59:18.391,0.00868187,0
2330,37280,2025-07-21 13:59:26.106,0.008681656,0
2331,37296,2025-07-21 13:59:28.052,0.008691572,0
2332,37312,2025-07-21 13:59:33.527,0.008683494,0
2333,37328,2025-07-21 13:59:40.886,0.008682306,0
2334,37344,2025-07-21 13:59:50.623,0.008686579,0
2335,37360,2025-07-21 14:00:10.037,0.008683005,0
2336,37376,2025-07-21 14:00:15.213,0.008690359,0
2337,37392,2025-07-21 14:00:20.936,0.008693822,0
2338,37408,2025-07-21 14:00:28.480,0.008692301,0
2339,37424,2025-07-21 14:00:34.136,0.00868311,0
2340,37440,2025-07-21 14:00:36.568,0.008686684,0
2341,37456,2025-07-21 14:00:44.172,0.008693424,0
2342,37472,2025-07-21 14:00:51.380,0.008685072,0
2343,37488,2025-07-21 14:00:59.126,0.008681492,0
2344,37504,2025-07-21 14:01:01.173,0.008690736,0
2345,37520,2025-07-21 14:01:06.530,0.008682559,0
2346,37536,2025-07-21 14:01:14.938,0.008681589,0
2347,37552,2025-07-21 14:01:23.361,0.008685866,0
2348,37568,2025-07-21 14:01:26.089,0.008679183,0
2349,37584,2025-07-21 14:01:31.133,0.008687362,0
2350,37600,2025-07-21 14:01:36.831,0.008689691,0
2351,37616,2025-07-21 14:01:44.559,0.008688874,0
2352,37632,2025-07-21 14:01:50.189,0.008686629,0
2353,37648,2025-07-21 14:01:52.949,0.008686742,0
2354,37664,2025-07-21 14:02:00.200,0.008697493,0
2355,37680,2025-07-21 14:02:07.477,0.008688366,0
2356,37696,2025-07-21 14:02:15.149,0.0086814,0
2357,37712,2025-07-21 14:02:17.405,0.0086944485,0
2358,37728,2025-07-21 14:02:22.636,0.008682381,0
2359,37744,2025-07-21 14:02:30.969,0.008681788,0
2360,37760,2025-07-21 14:02:39.708,0.008685898,0
2361,37776,2025-07-21 14:02:42.122,0.008679063,0
2362,37792,2025-07-21 14:02:47.141,0.008684119,0
2363,37808,2025-07-21 14:02:53.084,0.008685712,0
2364,37824,2025-07-21 14:03:01.585,0.008689148,0
2365,37840,2025-07-21 14:03:06.691,0.008688683,0
2366,37856,2025-07-21 14:03:09.100,0.00869135,0
2367,37872,2025-07-21 14:03:16.270,0.008702107,0
2368,37888,2025-07-21 14:03:23.482,0.008688845,0
2369,37904,2025-07-21 14:03:31.191,0.008679823,0
2370,37920,2025-07-21 14:03:33.184,0.008690583,0
2371,37936,2025-07-21 14:03:39.901,0.008682242,0
2372,37952,2025-07-21 14:03:47.051,0.008681862,0
2373,37968,2025-07-21 14:03:55.721,0.008681872,0
2374,37984,2025-07-21 14:03:58.119,0.008683124,0
2375,38000,2025-07-21 14:04:03.154,0.008683112,0
2376,38016,2025-07-21 14:04:09.157,0.008681589,0
2377,38032,2025-07-21 14:04:18.832,0.008689148,0
2378,38048,2025-07-21 14:04:22.735,0.00868387,0
2379,38064,2025-07-21 14:04:25.133,0.008692351,0
2380,38080,2025-07-21 14:04:33.992,0.008701866,0
2381,38096,2025-07-21 14:04:41.563,0.0086919805,0
2382,38112,2025-07-21 14:04:47.593,0.008683305,0
2383,38128,2025-07-21 14:04:49.476,0.008687537,0
2384,38144,2025-07-21 14:04:55.997,0.008686438,0
2385,38160,2025-07-21 14:05:04.444,0.008682708,0
2386,38176,2025-07-21 14:05:12.231,0.008682642,0
2387,38192,2025-07-21 14:05:14.121,0.008686966,0
2388,38208,2025-07-21 14:05:19.510,0.008682681,0
2389,38224,2025-07-21 14:05:26.936,0.008681547,0
2390,38240,2025-07-21 14:05:35.066,0.008689489,0
2391,38256,2025-07-21 14:05:38.779,0.008684303,0
2392,38272,2025-07-21 14:05:44.019,0.008690442,0
2393,38288,2025-07-21 14:05:50.219,0.008698644,0
2394,38304,2025-07-21 14:05:57.656,0.008692481,0
2395,38320,2025-07-21 14:06:03.647,0.008683168,0
2396,38336,2025-07-21 14:06:06.086,0.008686823,0
2397,38352,2025-07-21 14:06:12.646,0.00868951,0
2398,38368,2025-07-21 14:06:20.529,0.008681871,0
2399,38384,2025-07-21 14:06:28.285,0.008681656,0
2400,38400,2025-07-21 14:06:30.227,0.00869074,0
2401,38416,2025-07-21 14:06:35.653,0.008682664,0
2402,38432,2025-07-21 14:06:43.054,0.008681473,0
2403,38448,2025-07-21 14:06:52.788,0.008685747,0
2404,38464,2025-07-21 14:06:55.449,0.008683837,0
2405,38480,2025-07-21 14:07:00.479,0.008691191,0
2406,38496,2025-07-21 14:07:06.149,0.008694653,0
2407,38512,2025-07-21 14:07:13.726,0.008693132,0
2408,38528,2025-07-21 14:07:19.343,0.008683111,0
2409,38544,2025-07-21 14:07:21.769,0.008686684,0
2410,38560,2025-07-21 14:07:29.304,0.008693424,0
2411,38576,2025-07-21 14:07:36.387,0.0087325405,0
2412,38592,2025-07-21 14:07:44.112,0.008723129,0
2413,38608,2025-07-21 14:07:46.133,0.008716573,0
2414,38624,2025-07-21 14:07:53.213,0.008728808,0
2415,38640,2025-07-21 14:08:07.647,0.008683513,0
2416,38656,2025-07-21 14:08:15.059,0.0086823795,0
2417,38672,2025-07-21 14:08:22.948,0.008690321,0
2418,38688,2025-07-21 14:08:26.697,0.008683453,0
2419,38704,2025-07-21 14:08:31.977,0.008689609,0
2420,38720,2025-07-21 14:08:38.168,0.008697812,0
2421,38736,2025-07-21 14:08:45.589,0.00869165,0
2422,38752,2025-07-21 14:08:51.569,0.008683187,0
2423,38768,2025-07-21 14:08:54.005,0.008686824,0
2424,38784,2025-07-21 14:09:00.492,0.008689512,0
2425,38800,2025-07-21 14:09:08.226,0.00868187,0
2426,38816,2025-07-21 14:09:16.066,0.008681656,0
2427,38832,2025-07-21 14:09:17.960,0.008691572,0
2428,38848,2025-07-21 14:09:23.420,0.008683493,0
2429,38864,2025-07-21 14:09:30.855,0.008682306,0
2430,38880,2025-07-21 14:09:40.485,0.008686579,0
2431,38896,2025-07-21 14:09:43.171,0.008679734,0
2432,38912,2025-07-21 14:09:48.259,0.008686567,0
2433,38928,2025-07-21 14:09:53.992,0.008693822,0
2434,38944,2025-07-21 14:10:01.626,0.0086923,0
2435,38960,2025-07-21 14:10:07.265,0.008686382,0
2436,38976,2025-07-21 14:10:09.695,0.008691308,0
2437,38992,2025-07-21 14:10:17.254,0.008694256,0
2438,39008,2025-07-21 14:10:24.566,0.008685904,0
2439,39024,2025-07-21 14:10:32.282,0.008682324,0
2440,39040,2025-07-21 14:10:34.316,0.008691568,0
2441,39056,2025-07-21 14:10:39.671,0.008683392,0
2442,39072,2025-07-21 14:10:48.120,0.00868242,0
2443,39088,2025-07-21 14:10:56.539,0.008686697,0
2444,39104,2025-07-21 14:10:59.278,0.008680015,0
2445,39120,2025-07-21 14:11:04.305,0.008688194,0
2446,39136,2025-07-21 14:11:10.042,0.008690685,0
2447,39152,2025-07-21 14:11:17.744,0.008689704,0
2448,39168,2025-07-21 14:11:23.332,0.008688155,0
2449,39184,2025-07-21 14:11:26.087,0.008686741,0
2450,39200,2025-07-21 14:11:33.305,0.008697332,0
2451,39216,2025-07-21 14:11:40.654,0.008688365,0
2452,39232,2025-07-21 14:11:48.345,0.008679873,0
2453,39248,2025-07-21 14:11:50.589,0.008695281,0
2454,39264,2025-07-21 14:11:55.760,0.008683212,0
2455,39280,2025-07-21 14:12:04.156,0.008682619,0
2456,39296,2025-07-21 14:12:12.887,0.00868673,0
2457,39312,2025-07-21 14:12:15.262,0.008679063,0
2458,39328,2025-07-21 14:12:20.250,0.008684119,0
2459,39344,2025-07-21 14:12:26.293,0.008685713,0
2460,39360,2025-07-21 14:12:34.686,0.008689148,0
2461,39376,2025-07-21 14:12:39.797,0.008687851,0
2462,39392,2025-07-21 14:12:42.189,0.008690518,0
2463,39408,2025-07-21 14:12:49.407,0.008701275,0
2464,39424,2025-07-21 14:12:56.693,0.008688013,0
2465,39440,2025-07-21 14:13:04.460,0.008679822,0
2466,39456,2025-07-21 14:13:06.619,0.008690583,0
2467,39472,2025-07-21 14:13:13.125,0.008682242,0
2468,39488,2025-07-21 14:13:20.239,0.008681861,0
2469,39504,2025-07-21 14:13:28.950,0.008681873,0
2470,39520,2025-07-21 14:13:31.349,0.008683098,0
2471,39536,2025-07-21 14:13:36.482,0.008683811,0
2472,39552,2025-07-21 14:13:42.390,0.00868159,0
2473,39568,2025-07-21 14:13:52.010,0.008689148,0
2474,39584,2025-07-21 14:13:55.870,0.008683896,0
2475,39600,2025-07-21 14:13:58.268,0.008691654,0
2476,39616,2025-07-21 14:14:07.144,0.008701866,0
2477,39632,2025-07-21 14:14:14.744,0.00869198,0
2478,39648,2025-07-21 14:14:20.785,0.008683305,0
2479,39664,2025-07-21 14:14:22.671,0.008687015,0
2480,39680,2025-07-21 14:14:29.150,0.0086856065,0
2481,39696,2025-07-21 14:14:37.655,0.008681877,0
2482,39712,2025-07-21 14:14:45.479,0.00868181,0
2483,39728,2025-07-21 14:14:47.423,0.008687489,0
2484,39744,2025-07-21 14:14:52.774,0.008683513,0
2485,39760,2025-07-21 14:15:00.213,0.0086823795,0
2486,39776,2025-07-21 14:15:08.190,0.008690321,0
2487,39792,2025-07-21 14:15:11.904,0.008684285,0
2488,39808,2025-07-21 14:15:17.196,0.008690442,0
2489,39824,2025-07-21 14:15:23.343,0.008698644,0
2490,39840,2025-07-21 14:15:30.827,0.008692481,0
2491,39856,2025-07-21 14:15:36.798,0.008683187,0
2492,39872,2025-07-21 14:15:39.229,0.008686823,0
2493,39888,2025-07-21 14:15:45.808,0.00868951,0
2494,39904,2025-07-21 14:15:53.717,0.00868187,0
2495,39920,2025-07-21 14:16:01.457,0.008681656,0
2496,39936,2025-07-21 14:16:03.401,0.008690741,0
2497,39952,2025-07-21 14:16:08.869,0.008682664,0
2498,39968,2025-07-21 14:16:16.272,0.008681474,0
2499,39984,2025-07-21 14:16:26.056,0.008693511,0
2500,40000,2025-07-21 14:16:28.770,0.008686735,0
2501,40016,2025-07-21 14:16:33.823,0.008754558,0
2502,40032,2025-07-21 14:16:39.558,0.008803994,1
2503,40048,2025-07-21 14:16:46.881,0.0088338135,1
2504,40064,2025-07-21 14:16:52.885,0.008819106,1
2505,40080,2025-07-21 14:17:54.353,0.00875566,0
2506,40096,2025-07-21 14:18:27.626,0.008728125,0
2507,40112,2025-07-21 14:18:45.819,0.008683944,0
2508,40128,2025-07-21 14:18:51.786,0.0086824205,0
2509,40144,2025-07-21 14:19:01.245,0.008689979,0
2510,40160,2025-07-21 14:19:05.259,0.00868387,0
2511,40176,2025-07-21 14:19:07.662,0.008692351,0
2512,40192,2025-07-21 14:19:16.652,0.008701866,0
2513,40208,2025-07-21 14:19:24.247,0.0086919805,0
2514,40224,2025-07-21 14:23:30.197,0.008683305,0
2515,40240,2025-07-21 14:23:32.041,0.008687015,0
2516,40256,2025-07-21 14:23:38.724,0.0086856065,0
2517,40272,2025-07-21 14:23:47.000,0.008681876,0
2518,40288,2025-07-21 14:23:54.748,0.008681811,0
2519,40304,2025-07-21 14:23:56.686,0.008687489,0
2520,40320,2025-07-21 14:24:02.152,0.008683513,0
2521,40336,2025-07-21 14:24:09.572,0.008682379,0
2522,40352,2025-07-21 14:24:17.519,0.008690321,0
2523,40368,2025-07-21 14:24:21.315,0.008684569,0
2524,40384,2025-07-21 14:24:26.532,0.008690442,0
2525,40400,2025-07-21 14:24:32.711,0.008698645,0
2526,40416,2025-07-21 14:24:40.202,0.008692481,0
2527,40432,2025-07-21 14:24:46.222,0.008682903,0
2528,40448,2025-07-21 14:24:48.653,0.008686824,0
2529,40464,2025-07-21 14:24:55.194,0.00868951,0
2530,40480,2025-07-21 14:25:03.082,0.008681871,0
2531,40496,2025-07-21 14:25:10.824,0.008681656,0
2532,40512,2025-07-21 14:25:12.773,0.00869074,0
2533,40528,2025-07-21 14:25:18.236,0.008682664,0
2534,40544,2025-07-21 14:25:27.260,0.008681474,0
2535,40560,2025-07-21 14:25:36.875,0.008685747,0
2536,40576,2025-07-21 14:25:39.531,0.008683837,0
2537,40592,2025-07-21 14:25:44.640,0.008691191,0
2538,40608,2025-07-21 14:25:50.348,0.008719934,0
2539,40624,2025-07-21 14:25:58.072,0.008740066,0
2540,40640,2025-07-21 14:26:03.745,0.008724362,0
2541,40656,2025-07-21 14:26:06.175,0.008721446,0
2542,40672,2025-07-21 14:26:19.447,0.00870927,0
2543,40688,2025-07-21 14:26:28.681,0.008685606,0
2544,40704,2025-07-21 14:26:37.020,0.008681877,0
2545,40720,2025-07-21 14:26:44.769,0.008681811,0
2546,40736,2025-07-21 14:26:46.719,0.00868685,0
2547,40752,2025-07-21 14:26:52.146,0.008682681,0
2548,40768,2025-07-21 14:26:59.698,0.008681548,0
2549,40784,2025-07-21 14:27:07.566,0.00868949,0
2550,40800,2025-07-21 14:27:11.367,0.008683453,0
2551,40816,2025-07-21 14:27:16.653,0.00868961,0
2552,40832,2025-07-21 14:27:22.823,0.008697812,0
2553,40848,2025-07-21 14:27:30.203,0.00869165,0
2554,40864,2025-07-21 14:27:36.278,0.008683187,0
2555,40880,2025-07-21 14:27:38.722,0.008686823,0
2556,40896,2025-07-21 14:27:45.333,0.008689511,0
2557,40912,2025-07-21 14:27:53.074,0.00868187,0
2558,40928,2025-07-21 14:28:00.847,0.008681655,0
2559,40944,2025-07-21 14:28:02.798,0.008690741,0
2560,40960,2025-07-21 14:28:08.272,0.008682663,0
2561,40976,2025-07-21 14:28:15.695,0.008681474,0
2562,40992,2025-07-21 14:28:25.323,0.008685747,0
2563,41008,2025-07-21 14:28:28.007,0.008679466,0
2564,41024,2025-07-21 14:28:33.059,0.008686567,0
2565,41040,2025-07-21 14:28:38.774,0.008693822,0
2566,41056,2025-07-21 14:28:46.550,0.0086923,0
2567,41072,2025-07-21 14:28:52.243,0.008686649,0
2568,41088,2025-07-21 14:28:54.683,0.008690476,0
2569,41104,2025-07-21 14:29:02.239,0.008693424,0
2570,41120,2025-07-21 14:29:09.425,0.008685072,0
2571,41136,2025-07-21 14:29:17.170,0.008685462,0
2572,41152,2025-07-21 14:29:19.151,0.0087127015,0
2573,41168,2025-07-21 14:29:24.479,0.008775924,0
2574,41184,2025-07-21 14:29:32.977,0.008791943,0
2575,41200,2025-07-21 14:29:41.385,0.008790783,0
2576,41216,2025-07-21 14:31:12.918,0.008760351,0
2577,41232,2025-07-21 14:31:16.708,0.008700531,0
2578,41248,2025-07-21 14:31:41.644,0.008693424,0
2579,41264,2025-07-21 14:31:48.933,0.008685072,0
2580,41280,2025-07-21 14:31:56.698,0.008681493,0
2581,41296,2025-07-21 14:31:58.808,0.008691567,0
2582,41312,2025-07-21 14:32:04.233,0.008683392,0
2583,41328,2025-07-21 14:32:12.737,0.0086824205,0
2584,41344,2025-07-21 14:32:21.175,0.008686697,0
2585,41360,2025-07-21 14:32:23.911,0.008679183,0
2586,41376,2025-07-21 14:32:28.964,0.008687362,0
2587,41392,2025-07-21 14:32:34.698,0.008689854,0
2588,41408,2025-07-21 14:32:42.314,0.008688874,0
2589,41424,2025-07-21 14:32:50.701,0.008688155,0
2590,41440,2025-07-21 14:32:53.466,0.008686741,0
2591,41456,2025-07-21 14:33:00.776,0.008697332,0
2592,41472,2025-07-21 14:33:08.077,0.008688365,0
2593,41488,2025-07-21 14:33:23.610,0.008679873,0
2594,41504,2025-07-21 14:33:25.682,0.0086944485,0
2595,41520,2025-07-21 14:33:31.046,0.008682381,0
2596,41536,2025-07-21 14:33:39.508,0.008681788,0
